regime,alternative,replication,sample_sha256,fold_sha256,method,statistic,pvalue,reject,seconds,partial_distance_covariance,partial_distance_correlation
kink,null,3,3af23f00f38788ec71c29b5d81967a3cadbb591ba2c9e28ebd534bc5ef5aed15,2b1665f817de7a711b140f681d243167575c4bbcb65835e94ad6088012ec8172,extrapolated,-3.1010099668530664,0.9990356910055617,0,0.003116350620985031,0.000674782041868525,0.0013686871956888182
kink,null,3,3af23f00f38788ec71c29b5d81967a3cadbb591ba2c9e28ebd534bc5ef5aed15,2b1665f817de7a711b140f681d243167575c4bbcb65835e94ad6088012ec8172,kci_gamma,141.52866402433057,0.15194619895709072,0,0.6776575446128845,0.000674782041868525,0.0013686871956888182
kink,null,4,f877d4ed57ea254a977edd0f3069992fd9809f4df394f756a69e00cdf1c9db1f,909c344ddf0b74778e251eaf26f4eb708da2555ee4de6aee89b3724684fcfa74,gcm_coarse,-0.7723686777474017,0.78005195011417,0,0.0007162503898143768,0.0018269614085639069,0.0038221356042247995
kink,null,4,f877d4ed57ea254a977edd0f3069992fd9809f4df394f756a69e00cdf1c9db1f,909c344ddf0b74778e251eaf26f4eb708da2555ee4de6aee89b3724684fcfa74,gcm_fine,-2.0514075588653666,0.9798863632206971,0,0.000642821192741394,0.0018269614085639069,0.0038221356042247995
kink,null,4,f877d4ed57ea254a977edd0f3069992fd9809f4df394f756a69e00cdf1c9db1f,909c344ddf0b74778e251eaf26f4eb708da2555ee4de6aee89b3724684fcfa74,gcm_spline,-0.9586682314543651,0.8311370462900587,0,0.0036878958344459534,0.0018269614085639069,0.0038221356042247995
kink,null,4,f877d4ed57ea254a977edd0f3069992fd9809f4df394f756a69e00cdf1c9db1f,909c344ddf0b74778e251eaf26f4eb708da2555ee4de6aee89b3724684fcfa74,extrapolated,-2.7681065881845917,0.997180849386796,0,0.0030432231724262238,0.0018269614085639069,0.0038221356042247995
kink,null,4,f877d4ed57ea254a977edd0f3069992fd9809f4df394f756a69e00cdf1c9db1f,909c344ddf0b74778e251eaf26f4eb708da2555ee4de6aee89b3724684fcfa74,kci_gamma,108.02694282162854,0.39286038727050254,0,2.065599288791418,0.0018269614085639069,0.0038221356042247995
kink,null,5,693e8238265e96315af4bb474458cad368a4a131c448fdc9f0166adb6f578276,13e94edd0eae4b4fc6452612d96fc128c53d235989bee7c496443a5dca44a466,gcm_coarse,1.3356008074682733,0.0908398930407101,0,0.012010559439659119,0.017405047342688308,0.03709216639367929
kink,null,5,693e8238265e96315af4bb474458cad368a4a131c448fdc9f0166adb6f578276,13e94edd0eae4b4fc6452612d96fc128c53d235989bee7c496443a5dca44a466,gcm_fine,0.9136957248717151,0.18043837551967867,0,0.0006599724292755127,0.017405047342688308,0.03709216639367929
kink,null,5,693e8238265e96315af4bb474458cad368a4a131c448fdc9f0166adb6f578276,13e94edd0eae4b4fc6452612d96fc128c53d235989bee7c496443a5dca44a466,gcm_spline,0.5988103029500117,0.27464969550896057,0,0.003676261752843857,0.017405047342688308,0.03709216639367929
kink,null,5,693e8238265e96315af4bb474458cad368a4a131c448fdc9f0166adb6f578276,13e94edd0eae4b4fc6452612d96fc128c53d235989bee7c496443a5dca44a466,extrapolated,0.7211738656704276,0.23540127450740206,0,0.01438261941075325,0.017405047342688308,0.03709216639367929
kink,null,5,693e8238265e96315af4bb474458cad368a4a131c448fdc9f0166adb6f578276,13e94edd0eae4b4fc6452612d96fc128c53d235989bee7c496443a5dca44a466,kci_gamma,134.44534481055064,0.1995661885859833,0,1.9807244315743446,0.017405047342688308,0.03709216639367929
kink,null,6,d8874e06402571cc680b0a5d67a6223e427ccb1bae00b4e3b388ac85ba3d0a9c,98602da3d491b33c49e97a36b413575a1ea7971abf9dd57bef8bfcf9c363d6e5,gcm_coarse,0.7602768376551523,0.2235445620060582,0,0.0007176324725151062,0.008535950820954449,0.017420169905219413
kink,null,6,d8874e06402571cc680b0a5d67a6223e427ccb1bae00b4e3b388ac85ba3d0a9c,98602da3d491b33c49e97a36b413575a1ea7971abf9dd57bef8bfcf9c363d6e5,gcm_fine,-0.038190006387785476,0.5152319055839739,0,0.0006571151316165924,0.008535950820954449,0.017420169905219413
kink,null,6,d8874e06402571cc680b0a5d67a6223e427ccb1bae00b4e3b388ac85ba3d0a9c,98602da3d491b33c49e97a36b413575a1ea7971abf9dd57bef8bfcf9c363d6e5,gcm_spline,-0.0463928781729425,0.5185014436012205,0,0.0037752315402030945,0.008535950820954449,0.017420169905219413
kink,null,6,d8874e06402571cc680b0a5d67a6223e427ccb1bae00b4e3b388ac85ba3d0a9c,98602da3d491b33c49e97a36b413575a1ea7971abf9dd57bef8bfcf9c363d6e5,extrapolated,-0.09333996831586758,0.5371832597302238,0,0.003070741891860962,0.008535950820954449,0.017420169905219413
kink,null,6,d8874e06402571cc680b0a5d67a6223e427ccb1bae00b4e3b388ac85ba3d0a9c,98602da3d491b33c49e97a36b413575a1ea7971abf9dd57bef8bfcf9c363d6e5,kci_gamma,63.29129936186124,0.8561401348591146,0,1.9354240857064724,0.008535950820954449,0.017420169905219413
kink,null,7,edd8bd77dbac766c13434d268815fa9ff0dc1a705a0755b2c48fddbae481d2cb,9a28701e0363800a9c686981d9213cbf881c2459635f197c4d50760e5336a1a1,gcm_coarse,-2.015659852975165,0.9780822217885291,0,0.0007264278829097748,0.0012832862387374153,0.0025218663426014834
kink,null,7,edd8bd77dbac766c13434d268815fa9ff0dc1a705a0755b2c48fddbae481d2cb,9a28701e0363800a9c686981d9213cbf881c2459635f197c4d50760e5336a1a1,gcm_fine,-3.0792835431481613,0.9989625045333489,0,0.0006463043391704559,0.0012832862387374153,0.0025218663426014834
kink,null,7,edd8bd77dbac766c13434d268815fa9ff0dc1a705a0755b2c48fddbae481d2cb,9a28701e0363800a9c686981d9213cbf881c2459635f197c4d50760e5336a1a1,gcm_spline,-1.6050901102183797,0.945763012281979,0,0.0037446990609169006,0.0012832862387374153,0.0025218663426014834
kink,null,7,edd8bd77dbac766c13434d268815fa9ff0dc1a705a0755b2c48fddbae481d2cb,9a28701e0363800a9c686981d9213cbf881c2459635f197c4d50760e5336a1a1,extrapolated,-3.2503859481268433,0.9994237575739541,0,0.003047410398721695,0.0012832862387374153,0.0025218663426014834
kink,null,7,edd8bd77dbac766c13434d268815fa9ff0dc1a705a0755b2c48fddbae481d2cb,9a28701e0363800a9c686981d9213cbf881c2459635f197c4d50760e5336a1a1,kci_gamma,163.27500645169144,0.06395741868576743,0,1.5247719176113605,0.0012832862387374153,0.0025218663426014834
kink,null,8,7443e8b39c7878395736aed16b7a758155e07a8a9028b9f2c0daf8cd7b58d5a8,dd9a21aa9f32ec6fa318ca8769172443819199e8efe488eb75dfd71d2be7b9e0,gcm_coarse,1.0297920602747803,0.1515538143305526,0,0.0007224865257740021,0.016019565341900487,0.031119768322693992
kink,null,8,7443e8b39c7878395736aed16b7a758155e07a8a9028b9f2c0daf8cd7b58d5a8,dd9a21aa9f32ec6fa318ca8769172443819199e8efe488eb75dfd71d2be7b9e0,gcm_fine,0.7483468529583178,0.22712548534898452,0,0.0006650835275650024,0.016019565341900487,0.031119768322693992
kink,null,8,7443e8b39c7878395736aed16b7a758155e07a8a9028b9f2c0daf8cd7b58d5a8,dd9a21aa9f32ec6fa318ca8769172443819199e8efe488eb75dfd71d2be7b9e0,gcm_spline,0.43680701767736524,0.33112565459540577,0,0.0037674494087696075,0.016019565341900487,0.031119768322693992
kink,null,8,7443e8b39c7878395736aed16b7a758155e07a8a9028b9f2c0daf8cd7b58d5a8,dd9a21aa9f32ec6fa318ca8769172443819199e8efe488eb75dfd71d2be7b9e0,extrapolated,0.30423695134753903,0.38047368757474986,0,0.0031250938773155212,0.016019565341900487,0.031119768322693992
kink,null,8,7443e8b39c7878395736aed16b7a758155e07a8a9028b9f2c0daf8cd7b58d5a8,dd9a21aa9f32ec6fa318ca8769172443819199e8efe488eb75dfd71d2be7b9e0,kci_gamma,88.97005288029902,0.6251459595573444,0,1.1297990083694458,0.016019565341900487,0.031119768322693992
kink,null,9,53edde2b0d7a30844524515dee5d6487fe86c49ee579ecccfe112b3d80aa553d,bfc0b2d749d613ce14d00045083b6e81169c93a1de1a8c05ec0f8b5a756aba6d,gcm_coarse,2.5674200940588134,0.005122920027652609,1,0.0007174201309680939,0.029620665837541263,0.06462929384510994
kink,null,9,53edde2b0d7a30844524515dee5d6487fe86c49ee579ecccfe112b3d80aa553d,bfc0b2d749d613ce14d00045083b6e81169c93a1de1a8c05ec0f8b5a756aba6d,gcm_fine,2.629273078258517,0.004278380903916619,1,0.0006535127758979797,0.029620665837541263,0.06462929384510994
kink,null,9,53edde2b0d7a30844524515dee5d6487fe86c49ee579ecccfe112b3d80aa553d,bfc0b2d749d613ce14d00045083b6e81169c93a1de1a8c05ec0f8b5a756aba6d,gcm_spline,2.042624834930254,0.020544795354711085,1,0.01001494750380516,0.029620665837541263,0.06462929384510994
kink,null,9,53edde2b0d7a30844524515dee5d6487fe86c49ee579ecccfe112b3d80aa553d,bfc0b2d749d613ce14d00045083b6e81169c93a1de1a8c05ec0f8b5a756aba6d,extrapolated,2.4187398133121434,0.007787187877540611,1,0.0030674785375595093,0.029620665837541263,0.06462929384510994
kink,null,9,53edde2b0d7a30844524515dee5d6487fe86c49ee579ecccfe112b3d80aa553d,bfc0b2d749d613ce14d00045083b6e81169c93a1de1a8c05ec0f8b5a756aba6d,kci_gamma,86.70754754898863,0.5847536396538873,0,2.531409353017807,0.029620665837541263,0.06462929384510994
kink,null,10,6d4dc4048ad2aec4cef0b6e48c8086042c2fd4518fba4a5a81553b4793b379a6,03a3f0f08d13729713669fb05379514cc8ee9d2d9d25698937e309aa4c13b159,gcm_coarse,-0.06329682091959865,0.5252349263861295,0,0.0007531531155109406,0.005947059082994763,0.012415379960758347
kink,null,10,6d4dc4048ad2aec4cef0b6e48c8086042c2fd4518fba4a5a81553b4793b379a6,03a3f0f08d13729713669fb05379514cc8ee9d2d9d25698937e309aa4c13b159,gcm_fine,-0.250243500835508,0.5988004768257348,0,0.000685032457113266,0.005947059082994763,0.012415379960758347
kink,null,10,6d4dc4048ad2aec4cef0b6e48c8086042c2fd4518fba4a5a81553b4793b379a6,03a3f0f08d13729713669fb05379514cc8ee9d2d9d25698937e309aa4c13b159,gcm_spline,0.48176123497401274,0.3149877851240438,0,0.00368383526802063,0.005947059082994763,0.012415379960758347
kink,null,10,6d4dc4048ad2aec4cef0b6e48c8086042c2fd4518fba4a5a81553b4793b379a6,03a3f0f08d13729713669fb05379514cc8ee9d2d9d25698937e309aa4c13b159,extrapolated,-0.42323932647949464,0.6639396716115185,0,0.0032264739274978638,0.005947059082994763,0.012415379960758347
kink,null,10,6d4dc4048ad2aec4cef0b6e48c8086042c2fd4518fba4a5a81553b4793b379a6,03a3f0f08d13729713669fb05379514cc8ee9d2d9d25698937e309aa4c13b159,kci_gamma,101.62264316759314,0.46056126048332946,0,1.0139638260006905,0.005947059082994763,0.012415379960758347
kink,null,11,3c9b6f7440877192c1584217dff04448bcec5c95b20d7543556ffa3f961e621c,c9f71d668cc97f869f4c8c9e4f1dae1fe493ad7de4e5ff71f651a86e16df78f4,gcm_coarse,0.6411238229681827,0.26072111867464143,0,0.0005930662155151367,0.009250946235352562,0.020563966190709895
kink,null,11,3c9b6f7440877192c1584217dff04448bcec5c95b20d7543556ffa3f961e621c,c9f71d668cc97f869f4c8c9e4f1dae1fe493ad7de4e5ff71f651a86e16df78f4,gcm_fine,0.6046078739543606,0.2727197868066914,0,0.000524766743183136,0.009250946235352562,0.020563966190709895
kink,null,11,3c9b6f7440877192c1584217dff04448bcec5c95b20d7543556ffa3f961e621c,c9f71d668cc97f869f4c8c9e4f1dae1fe493ad7de4e5ff71f651a86e16df78f4,gcm_spline,0.4347560932844626,0.33186973897112826,0,0.0030273497104644775,0.009250946235352562,0.020563966190709895
kink,null,11,3c9b6f7440877192c1584217dff04448bcec5c95b20d7543556ffa3f961e621c,c9f71d668cc97f869f4c8c9e4f1dae1fe493ad7de4e5ff71f651a86e16df78f4,extrapolated,0.16022969960447034,0.4363500673649764,0,0.0024717971682548523,0.009250946235352562,0.020563966190709895
