design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,bias_width,radius,lower,coverage_failures,allowance_failures
eight_rare,0.125,estimated,8192,512,100,64,15616,absolute_range,1000,0,0.0,0.0068275510204081,0.006880913824570675,6.573795557980216e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.018925937827213107,-0.1449904992555119,0,0
eight_rare,0.125,estimated,8192,512,100,64,15616,independent_triples,1000,0,0.0,0.0068275510204081,0.006843499806797412,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.00526853922344207,-0.1261032260520707,0,0
eight_rare,0.125,estimated,8192,512,100,64,15616,pooled_variance,1000,0,0.0,0.0068275510204081,0.006877735251349709,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.0052020305083133565,-0.1260024818923897,0,0
eight_rare,0.125,estimated,8192,512,100,64,15616,signed_range,1000,0,0.0,0.0068275510204081,0.006880913824570675,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.018925937827213107,-0.13972321063806847,0,0
eight_rare,0.125,estimated,8192,512,100,64,15616,signed_variance,1000,0,0.0,0.0068275510204081,0.006880913824570675,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.005267748250966061,-0.12606502106182144,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,absolute_range,1000,0,0.0,0.0068275510204081,0.006863932712422335,6.573795557980216e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.00946296891360653,-0.13554451145405366,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,independent_triples,1000,0,0.0,0.0068275510204081,0.00684777418753784,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.0019074988488577132,-0.12273791129674591,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,pooled_variance,1000,0,0.0,0.0068275510204081,0.006863664827436612,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.0018863136210618054,-0.12270083542905122,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,signed_range,1000,0,0.0,0.0068275510204081,0.006863932712422335,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.00946296891360653,-0.13027722283661022,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,signed_variance,1000,0,0.0,0.0068275510204081,0.006863932712422335,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.0019074494340456391,-0.12272170335704934,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,absolute_range,1000,0,0.0,0.0068275510204081,0.00683750255417363,6.573795557980216e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.004731484456803239,-0.13083945715549908,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,independent_triples,1000,0,0.0,0.0068275510204081,0.006836868890729366,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.0007718933565906435,-0.12161321110128731,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,pooled_variance,1000,0,0.0,0.0068275510204081,0.006837264345099106,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.000764321209074249,-0.12160524349940117,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,signed_range,1000,0,0.0,0.0068275510204081,0.00683750255417363,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.004731484456803239,-0.12557216853805564,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,signed_variance,1000,0,0.0,0.0068275510204081,0.00683750255417363,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.0007718902684923507,-0.12161257434974476,0,0
eight_rare,0.125,estimated,8192,8192,25,64,26176,absolute_range,1000,0,0.0,0.0068275510204081,0.0068252184176825015,6.573795557980216e-06,0.008951216791121923,0.008951216791121923,0.008518618289065354,0.016585955447956217,0.03785187565442627,-0.039977874027865686,0,0
eight_rare,0.125,estimated,8192,8192,25,64,26176,independent_triples,1000,0,0.0,0.0068275510204081,0.006826492792439201,6.573795557980216e-06,0.008518618289065354,0.008951216791121923,0.008518618289065354,0.016585955447956217,0.016366235901660173,-0.018058361398286326,0,0
