design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,bias_width,radius,lower,coverage_failures,allowance_failures
eight_rare,-0.125,estimated,8192,512,25,64,10816,absolute_range,1000,0,0.0,-0.006827551020408163,-0.006785830700263391,-4.808773262243608e-06,0.1327376468419827,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.03786894205451128,-0.1773924195967574,0,0
eight_rare,-0.125,estimated,8192,512,25,64,10816,independent_triples,1000,0,0.0,-0.006827551020408163,-0.006793337932607654,-4.808773262243608e-06,0.1251419738848461,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.016173707754272616,-0.14810901957172637,0,0
eight_rare,-0.125,estimated,8192,512,25,64,10816,pooled_variance,1000,0,0.0,-0.006827551020408163,-0.006783139016561077,-4.808773262243608e-06,0.1251419738848461,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.015950182977937426,-0.14787529587934461,0,0
eight_rare,-0.125,estimated,8192,512,25,64,10816,signed_range,1000,0,0.0,-0.006827551020408163,-0.006785830700263391,-4.808773262243608e-06,0.1251419738848461,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.03786894205451128,-0.16979674663962077,0,0
eight_rare,-0.125,estimated,8192,512,25,64,10816,signed_variance,1000,0,0.0,-0.006827551020408163,-0.006785830700263391,-4.808773262243608e-06,0.1251419738848461,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.01616102496655284,-0.14808882955166233,0,0
eight_rare,-0.125,estimated,8192,512,100,64,15616,absolute_range,1000,0,0.0,-0.006827551020408163,-0.0068104226505808566,-4.808773262243608e-06,0.1327376468419827,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.01893447102725564,-0.1584825405198192,0,0
eight_rare,-0.125,estimated,8192,512,100,64,15616,independent_triples,1000,0,0.0,-0.006827551020408163,-0.006804165394236268,-4.808773262243608e-06,0.1251419738848461,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.0051709103079399295,-0.1371170495870223,0,0
eight_rare,-0.125,estimated,8192,512,100,64,15616,pooled_variance,1000,0,0.0,-0.006827551020408163,-0.006813366896872974,-4.808773262243608e-06,0.1251419738848461,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.005107639430317443,-0.1370629802120365,0,0
eight_rare,-0.125,estimated,8192,512,100,64,15616,signed_range,1000,0,0.0,-0.006827551020408163,-0.0068104226505808566,-4.808773262243608e-06,0.1251419738848461,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.01893447102725564,-0.1508868675626826,0,0
eight_rare,-0.125,estimated,8192,512,100,64,15616,signed_variance,1000,0,0.0,-0.006827551020408163,-0.0068104226505808566,-4.808773262243608e-06,0.1251419738848461,0.1327376468419827,0.1251419738848461,0.24433505828524232,0.0051701189788355495,-0.13712251551426252,0,0
