design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,contrast,before,after,replications,before_rejections,after_rejections,after_only,before_only,both,neither,delta,ci_lower,ci_upper,confidence,ci_method
eight_rare,0.125,estimated,8192,512,100,64,15616,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,100,64,15616,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,100,64,15616,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,400,64,34816,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,400,64,34816,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,400,64,34816,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,400,64,34816,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,400,64,34816,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,400,64,34816,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,1600,64,111616,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,1600,64,111616,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,1600,64,111616,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,1600,64,111616,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,1600,64,111616,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,512,1600,64,111616,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,25,64,26176,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,25,64,26176,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,25,64,26176,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,25,64,26176,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,25,64,26176,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,25,64,26176,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,100,64,30976,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,100,64,30976,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,100,64,30976,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,100,64,30976,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,100,64,30976,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,100,64,30976,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,400,64,50176,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,400,64,50176,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,400,64,50176,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,400,64,50176,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,400,64,50176,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,400,64,50176,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,1600,64,126976,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,1600,64,126976,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,1600,64,126976,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,1600,64,126976,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,1600,64,126976,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.125,estimated,8192,8192,1600,64,126976,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,25,64,10816,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,25,64,10816,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,25,64,10816,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,25,64,10816,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,25,64,10816,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,25,64,10816,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,100,64,15616,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,100,64,15616,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,100,64,15616,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,100,64,15616,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,100,64,15616,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,100,64,15616,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,400,64,34816,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,400,64,34816,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,400,64,34816,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,400,64,34816,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,400,64,34816,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,400,64,34816,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,1600,64,111616,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,1600,64,111616,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,1600,64,111616,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,1600,64,111616,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,1600,64,111616,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,512,1600,64,111616,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,25,64,26176,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,25,64,26176,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,25,64,26176,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,25,64,26176,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,25,64,26176,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,25,64,26176,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,100,64,30976,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,100,64,30976,sampling_at_absolute,absolute_range,absolute_variance,1000,0,274,274,0,0,726,0.27400000000000002,0.23840625285617398,0.30691822159302889,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,100,64,30976,total_upgrade,absolute_range,signed_variance,1000,0,435,435,0,0,565,0.435,0.39528636355850594,0.4708282450371799,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,100,64,30976,crossed_comparison,signed_range,absolute_variance,1000,0,274,274,0,0,726,0.27400000000000002,0.23840625285617398,0.30691822159302889,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,100,64,30976,sampling_at_signed,signed_range,signed_variance,1000,0,435,435,0,0,565,0.435,0.39528636355850594,0.4708282450371799,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,100,64,30976,learning_at_variance,absolute_variance,signed_variance,1000,274,435,161,0,274,565,0.161,0.13137918569005935,0.18880480515553338,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,400,64,50176,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,400,64,50176,sampling_at_absolute,absolute_range,absolute_variance,1000,0,1000,1000,0,0,0,1,0.99125512087065748,1,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,400,64,50176,total_upgrade,absolute_range,signed_variance,1000,0,1000,1000,0,0,0,1,0.99125512087065748,1,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,400,64,50176,crossed_comparison,signed_range,absolute_variance,1000,0,1000,1000,0,0,0,1,0.99125512087065748,1,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,400,64,50176,sampling_at_signed,signed_range,signed_variance,1000,0,1000,1000,0,0,0,1,0.99125512087065748,1,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,400,64,50176,learning_at_variance,absolute_variance,signed_variance,1000,1000,1000,0,0,1000,0,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,1600,64,126976,learning_at_range,absolute_range,signed_range,1000,559,739,180,0,559,261,0.17999999999999999,0.14912998142038528,0.20890816414558025,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,1600,64,126976,sampling_at_absolute,absolute_range,absolute_variance,1000,559,1000,441,0,559,0,0.441,0.40121089618797101,0.47685874177540449,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,1600,64,126976,total_upgrade,absolute_range,signed_variance,1000,559,1000,441,0,559,0,0.441,0.40121089618797101,0.47685874177540449,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,1600,64,126976,crossed_comparison,signed_range,absolute_variance,1000,739,1000,261,0,739,0,0.26100000000000001,0.22593779594933278,0.29348485848609757,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,1600,64,126976,sampling_at_signed,signed_range,signed_variance,1000,739,1000,261,0,739,0,0.26100000000000001,0.22593779594933278,0.29348485848609757,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.25,estimated,8192,8192,1600,64,126976,learning_at_variance,absolute_variance,signed_variance,1000,1000,1000,0,0,1000,0,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,25,64,10816,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,25,64,10816,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,25,64,10816,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,25,64,10816,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,25,64,10816,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,25,64,10816,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,100,64,15616,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,100,64,15616,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,100,64,15616,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,100,64,15616,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,100,64,15616,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,100,64,15616,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,400,64,34816,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,400,64,34816,sampling_at_absolute,absolute_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,400,64,34816,total_upgrade,absolute_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,400,64,34816,crossed_comparison,signed_range,absolute_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,400,64,34816,sampling_at_signed,signed_range,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,400,64,34816,learning_at_variance,absolute_variance,signed_variance,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
eight_rare,0.5,estimated,8192,512,1600,64,111616,learning_at_range,absolute_range,signed_range,1000,0,0,0,0,0,1000,0,-0.0043724395646712729,0.0043724395646712729,0.94999999999999996,paired discordant multinomial; Bonferroni of two 97.5% exact CP marginals; pointwise
