design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,bias_width,radius,lower,coverage_failures,allowance_failures
two_balanced,0,estimated,8192,512,25,64,10816,independent_triples,1000,0,0,0,-4.3315361521483486e-05,2.6950382976367561e-06,0.027805601898528501,0.029030323821161899,0.027805601898528501,0.054541345043604798,0.014425466087289399,-0.042274383347339503,0,0
two_balanced,0,estimated,8192,512,25,64,10816,pooled_variance,1000,0,0,0,-2.2018083771014399e-05,2.6950382976367561e-06,0.027805601898528501,0.029030323821161899,0.027805601898528501,0.054541345043604798,0.014226904498108,-0.042054524480407598,0,0
two_balanced,0,estimated,8192,512,100,64,15616,independent_triples,1000,0,0,0,1.5621977905356493e-05,2.6950382976367561e-06,0.027805601898528501,0.029030323821161899,0.027805601898528501,0.054541345043604798,0.0045264173231599003,-0.032316397243783199,0,0
two_balanced,0,estimated,8192,512,100,64,15616,pooled_variance,1000,0,0,0,1.5051204149680039e-05,2.6950382976367561e-06,0.027805601898528501,0.029030323821161899,0.027805601898528501,0.054541345043604798,0.0044711347378978998,-0.032261685432276803,0,0
two_balanced,0,estimated,8192,512,400,64,34816,independent_triples,1000,0,0,0,3.0690925629452357e-06,2.6950382976367561e-06,0.027805601898528501,0.029030323821161899,0.027805601898528501,0.054541345043604798,0.0015928603085404,-0.029395393114506001,0,0
two_balanced,0,estimated,8192,512,400,64,34816,pooled_variance,1000,0,0,0,6.7346564671645809e-06,2.6950382976367561e-06,0.027805601898528501,0.029030323821161899,0.027805601898528501,0.054541345043604798,0.0015753492756183001,-0.029374216517679699,0,0
two_balanced,0,estimated,8192,512,1600,64,111616,independent_triples,1000,0,0,0,7.085009562681707e-06,2.6950382976367561e-06,0.027805601898528501,0.029030323821161899,0.027805601898528501,0.054541345043604798,0.00062885517897639999,-0.0284273720679423,0,0
two_balanced,0,estimated,8192,512,1600,64,111616,pooled_variance,1000,0,0,0,3.040932965754304e-06,2.6950382976367561e-06,0.027805601898528501,0.029030323821161899,0.027805601898528501,0.054541345043604798,0.00062255984545419999,-0.028425120811017099,0,0
two_balanced,0,estimated,8192,8192,25,64,26176,independent_triples,1000,0,0,0,-4.3315361521483486e-05,2.6950382976367561e-06,0.0017548016369829001,0.0018387360829944001,0.0017548016369829001,0.0034263749526778999,0.014425466087289399,-0.016223583085793799,0,0
two_balanced,0,estimated,8192,8192,25,64,26176,pooled_variance,1000,0,0,0,-2.2018083771014399e-05,2.6950382976367561e-06,0.0017548016369829001,0.0018387360829944001,0.0017548016369829001,0.0034263749526778999,0.014226904498108,-0.016003724218861901,0,0
two_balanced,0,estimated,8192,8192,100,64,30976,independent_triples,1000,0,0,0,1.5621977905356493e-05,2.6950382976367561e-06,0.0017548016369829001,0.0018387360829944001,0.0017548016369829001,0.0034263749526778999,0.0045264173231599003,-0.0062655969822374997,0,0
two_balanced,0,estimated,8192,8192,100,64,30976,pooled_variance,1000,0,0,0,1.5051204149680039e-05,2.6950382976367561e-06,0.0017548016369829001,0.0018387360829944001,0.0017548016369829001,0.0034263749526778999,0.0044711347378978998,-0.0062108851707310996,0,0
two_balanced,0,estimated,8192,8192,400,64,50176,independent_triples,1000,0,0,0,3.0690925629452357e-06,2.6950382976367561e-06,0.0017548016369829001,0.0018387360829944001,0.0017548016369829001,0.0034263749526778999,0.0015928603085404,-0.0033445928529603,0,0
two_balanced,0,estimated,8192,8192,400,64,50176,pooled_variance,1000,0,0,0,6.7346564671645809e-06,2.6950382976367561e-06,0.0017548016369829001,0.0018387360829944001,0.0017548016369829001,0.0034263749526778999,0.0015753492756183001,-0.0033234162561339999,0,0
two_balanced,0,estimated,8192,8192,1600,64,126976,independent_triples,1000,0,0,0,7.085009562681707e-06,2.6950382976367561e-06,0.0017548016369829001,0.0018387360829944001,0.0017548016369829001,0.0034263749526778999,0.00062885517897639999,-0.0023765718063966999,0,0
two_balanced,0,estimated,8192,8192,1600,64,126976,pooled_variance,1000,0,0,0,3.040932965754304e-06,2.6950382976367561e-06,0.0017548016369829001,0.0018387360829944001,0.0017548016369829001,0.0034263749526778999,0.00062255984545419999,-0.0023743205494713999,0,0
two_balanced,0,opposed_shifts,8192,8192,25,64,26176,independent_triples,1000,0,0,0,-0.022543246947477599,-0.022497372795188399,-0.0124656566361868,0.035476905656360497,-0.0124656566361868,0.0230112490201737,0.0168920819270433,-0.026969672238334099,0,0
two_balanced,0,opposed_shifts,8192,8192,25,64,26176,pooled_variance,1000,0,0,0,-0.022521918086496701,-0.022497372795188399,-0.0124656566361868,0.035476905656360497,-0.0124656566361868,0.0230112490201737,0.0166538383761584,-0.026710099826468301,0,0
two_balanced,0,opposed_shifts,8192,8192,100,64,30976,independent_triples,1000,0,0,0,-0.022484376649083301,-0.022497372795188399,-0.0124656566361868,0.035476905656360497,-0.0124656566361868,0.0230112490201737,0.0051422254751053997,-0.0151609454880019,0,0
two_balanced,0,opposed_shifts,8192,8192,100,64,30976,pooled_variance,1000,0,0,0,-0.022484937872078298,-0.022497372795188399,-0.0124656566361868,0.035476905656360497,-0.0124656566361868,0.0230112490201737,0.0050772641947855997,-0.015096545430677099,0,0
two_balanced,0,opposed_shifts,8192,8192,400,64,50176,independent_triples,1000,0,0,0,-0.0224970110740986,-0.022497372795188399,-0.0124656566361868,0.035476905656360497,-0.0124656566361868,0.0230112490201737,0.0017467763726429001,-0.0117781308105548,0,0
two_balanced,0,opposed_shifts,8192,8192,400,64,50176,pooled_variance,1000,0,0,0,-0.022493346408744699,-0.022497372795188399,-0.0124656566361868,0.035476905656360497,-0.0124656566361868,0.0230112490201737,0.0017268578505921001,-0.011754547623149999,0,0
two_balanced,0,opposed_shifts,8192,8192,1600,64,126976,independent_triples,1000,0,0,0,-0.022492958866770999,-0.022497372795188399,-0.0124656566361868,0.035476905656360497,-0.0124656566361868,0.0230112490201737,0.00066734074990990001,-0.0106946429804941,0,0
two_balanced,0,opposed_shifts,8192,8192,1600,64,126976,pooled_variance,1000,0,0,0,-0.022497016632122401,-0.022497372795188399,-0.0124656566361868,0.035476905656360497,-0.0124656566361868,0.0230112490201737,0.00066044308064579997,-0.0106918030765815,0,0
two_balanced,0.125,estimated,8192,512,25,64,10816,independent_triples,1000,0,0,0.0050000000000000001,0.004988891770687,3.2240100940740958e-06,0.027892428518878801,0.028941901194034898,0.027892428518878801,0.054344008034196999,0.0146951748964588,-0.037598711644650701,0,0
two_balanced,0.125,estimated,8192,512,25,64,10816,pooled_variance,1000,0,0,0.0050000000000000001,0.0050146852786678003,3.2240100940740958e-06,0.027892428518878801,0.028941901194034898,0.027892428518878801,0.054344008034196999,0.0144840399439986,-0.037361783184209699,0,0
two_balanced,0.125,estimated,8192,512,100,64,15616,independent_triples,1000,0,0,0.0050000000000000001,0.0049722670618235001,3.2240100940740958e-06,0.027892428518878801,0.028941901194034898,0.027892428518878801,0.054344008034196999,0.0046583967835976004,-0.0275785582406529,0,0
two_balanced,0.125,estimated,8192,512,100,64,15616,pooled_variance,1000,0,0,0.0050000000000000001,0.0049990958407770004,3.2240100940740958e-06,0.027892428518878801,0.028941901194034898,0.027892428518878801,0.054344008034196999,0.004600340771948,-0.0274936734500499,0,0
two_balanced,0.125,estimated,8192,512,400,64,34816,independent_triples,1000,0,0,0.0050000000000000001,0.0050074111440555,3.2240100940740958e-06,0.027892428518878801,0.028941901194034898,0.027892428518878801,0.054344008034196999,0.0016597135167292999,-0.0245447308915526,0,0
two_balanced,0.125,estimated,8192,512,400,64,34816,pooled_variance,1000,0,0,0.0050000000000000001,0.0050106623088394999,3.2240100940740958e-06,0.027892428518878801,0.028941901194034898,0.027892428518878801,0.054344008034196999,0.0016412329378402001,-0.0245229991478795,0,0
two_balanced,0.125,estimated,8192,512,1600,64,111616,independent_triples,1000,0,0,0.0050000000000000001,0.0050034639906366002,3.2240100940740958e-06,0.027892428518878801,0.028941901194034898,0.027892428518878801,0.054344008034196999,0.00066228571988880003,-0.023551250248131098,0,0
two_balanced,0.125,estimated,8192,512,1600,64,111616,pooled_variance,1000,0,0,0.0050000000000000001,0.0050045040442538002,3.2240100940740958e-06,0.027892428518878801,0.028941901194034898,0.027892428518878801,0.054344008034196999,0.00065584163319970003,-0.023543766107824798,0,0
two_balanced,0.125,estimated,8192,8192,25,64,26176,independent_triples,1000,0,0,0.0050000000000000001,0.004988891770687,3.2240100940740958e-06,0.0017611043490048,0.0018374674739031001,0.0017611043490048,0.0034184684384213999,0.0146951748964588,-0.0114673874747767,0,0
two_balanced,0.125,estimated,8192,8192,25,64,26176,pooled_variance,1000,0,0,0.0050000000000000001,0.0050146852786678003,3.2240100940740958e-06,0.0017611043490048,0.0018374674739031001,0.0017611043490048,0.0034184684384213999,0.0144840399439986,-0.0112304590143356,0,0
two_balanced,0.125,estimated,8192,8192,100,64,30976,independent_triples,1000,24,0.024,0.0050000000000000001,0.0049722670618235001,3.2240100940740958e-06,0.0017611043490048,0.0018374674739031001,0.0017611043490048,0.0034184684384213999,0.0046583967835976004,-0.0014472340707789,0,0
two_balanced,0.125,estimated,8192,8192,100,64,30976,pooled_variance,1000,6,0.0060000000000000001,0.0050000000000000001,0.0049990958407770004,3.2240100940740958e-06,0.0017611043490048,0.0018374674739031001,0.0017611043490048,0.0034184684384213999,0.004600340771948,-0.0013623492801758,0,0
two_balanced,0.125,estimated,8192,8192,400,64,50176,independent_triples,1000,1000,1,0.0050000000000000001,0.0050074111440555,3.2240100940740958e-06,0.0017611043490048,0.0018374674739031001,0.0017611043490048,0.0034184684384213999,0.0016597135167292999,0.0015865932783212999,0,0
two_balanced,0.125,estimated,8192,8192,400,64,50176,pooled_variance,1000,1000,1,0.0050000000000000001,0.0050106623088394999,3.2240100940740958e-06,0.0017611043490048,0.0018374674739031001,0.0017611043490048,0.0034184684384213999,0.0016412329378402001,0.0016083250219944001,0,0
two_balanced,0.125,estimated,8192,8192,1600,64,126976,independent_triples,1000,1000,1,0.0050000000000000001,0.0050034639906366002,3.2240100940740958e-06,0.0017611043490048,0.0018374674739031001,0.0017611043490048,0.0034184684384213999,0.00066228571988880003,0.0025800739217428001,0,0
two_balanced,0.125,estimated,8192,8192,1600,64,126976,pooled_variance,1000,1000,1,0.0050000000000000001,0.0050045040442538002,3.2240100940740958e-06,0.0017611043490048,0.0018374674739031001,0.0017611043490048,0.0034184684384213999,0.00065584163319970003,0.0025875580620492002,0,0
two_balanced,0.125,opposed_shifts,8192,8192,25,64,26176,independent_triples,1000,0,0,0.0050000000000000001,-0.0175117032896022,-0.022496794265338502,-0.012428989724827999,0.035411893811857199,-0.012428989724827999,0.022982904087029101,0.017161601279199301,-0.022244314843973399,0,0
two_balanced,0.125,opposed_shifts,8192,8192,25,64,26176,pooled_variance,1000,0,0,0.0050000000000000001,-0.017485938213309099,-0.022496794265338502,-0.012428989724827999,0.035411893811857199,-0.012428989724827999,0.022982904087029101,0.016910770218723899,-0.021967718707205,0,0
two_balanced,0.125,opposed_shifts,8192,8192,100,64,30976,independent_triples,1000,0,0,0.0050000000000000001,-0.017527978948806901,-0.022496794265338502,-0.012428989724827999,0.035411893811857199,-0.012428989724827999,0.022982904087029101,0.0052741578086346998,-0.0103731470326136,0,0
two_balanced,0.125,opposed_shifts,8192,8192,100,64,30976,pooled_variance,1000,0,0,0.0050000000000000001,-0.0175011899116535,-0.022496794265338502,-0.012428989724827999,0.035411893811857199,-0.012428989724827999,0.022982904087029101,0.0052064117324104996,-0.010278611919236,0,0
two_balanced,0.125,opposed_shifts,8192,8192,400,64,50176,independent_triples,1000,0,0,0.0050000000000000001,-0.017492682693992598,-0.022496794265338502,-0.012428989724827999,0.035411893811857199,-0.012428989724827999,0.022982904087029101,0.0018136133641287,-0.0068773063332932998,0,0
two_balanced,0.125,opposed_shifts,8192,8192,400,64,50176,pooled_variance,1000,0,0,0.0050000000000000001,-0.017489428821006101,-0.022496794265338502,-0.012428989724827999,0.035411893811857199,-0.012428989724827999,0.022982904087029101,0.0017927278211665001,-0.0068531669173446004,0,0
two_balanced,0.125,opposed_shifts,8192,8192,1600,64,126976,independent_triples,1000,0,0,0.0050000000000000001,-0.017496539389698001,-0.022496794265338502,-0.012428989724827999,0.035411893811857199,-0.012428989724827999,0.022982904087029101,0.00070076524375320003,-0.0057683149086232002,0,0
two_balanced,0.125,opposed_shifts,8192,8192,1600,64,126976,pooled_variance,1000,0,0,0.0050000000000000001,-0.017495505193163601,-0.022496794265338502,-0.012428989724827999,0.035411893811857199,-0.012428989724827999,0.022982904087029101,0.00069372106803300003,-0.0057602365363685999,0,0
two_balanced,0.25,estimated,8192,512,25,64,10816,independent_triples,1000,0,0,0.01,0.010003452583989301,4.4230655299436979e-06,0.028226911011691301,0.0290909605024199,0.028226911011691301,0.054395673543318299,0.014931090772227,-0.033154549199929002,0,0
two_balanced,0.25,estimated,8192,512,25,64,10816,pooled_variance,1000,0,0,0.01,0.010005252595756501,4.4230655299436979e-06,0.028226911011691301,0.0290909605024199,0.028226911011691301,0.054395673543318299,0.0147277680256768,-0.032949426441611702,0,0
two_balanced,0.25,estimated,8192,512,100,64,15616,independent_triples,1000,0,0,0.01,0.010007167123063401,4.4230655299436979e-06,0.028226911011691301,0.0290909605024199,0.028226911011691301,0.054395673543318299,0.0047798333542212997,-0.022999577242849199,0,0
two_balanced,0.25,estimated,8192,512,100,64,15616,pooled_variance,1000,0,0,0.01,0.010001485189827601,4.4230655299436979e-06,0.028226911011691301,0.0290909605024199,0.028226911011691301,0.054395673543318299,0.0047196133428596002,-0.022945039164723301,0,0
two_balanced,0.25,estimated,8192,512,400,64,34816,independent_triples,1000,0,0,0.01,0.0099994854656509993,4.4230655299436979e-06,0.028226911011691301,0.0290909605024199,0.028226911011691301,0.054395673543318299,0.0017191807249330999,-0.019946606270973399,0,0
two_balanced,0.25,estimated,8192,512,400,64,34816,pooled_variance,1000,0,0,0.01,0.010002937099207101,4.4230655299436979e-06,0.028226911011691301,0.0290909605024199,0.028226911011691301,0.054395673543318299,0.0017003168813194999,-0.019924290793803701,0,0
two_balanced,0.25,estimated,8192,512,1600,64,111616,independent_triples,1000,0,0,0.01,0.0100002613755073,4.4230655299436979e-06,0.028226911011691301,0.0290909605024199,0.028226911011691301,0.054395673543318299,0.00069209930734250003,-0.0189187489435266,0,0
two_balanced,0.25,estimated,8192,512,1600,64,111616,pooled_variance,1000,0,0,0.01,0.0100020273791432,4.4230655299436979e-06,0.028226911011691301,0.0290909605024199,0.028226911011691301,0.054395673543318299,0.00068533670315700001,-0.018910220335705101,0,0
two_balanced,0.25,estimated,8192,8192,25,64,26176,independent_triples,1000,0,0,0.01,0.010003452583989301,4.4230655299436979e-06,0.0017803327339621,0.0018418881181725001,0.0017803327339621,0.0034161944491986002,0.014931090772227,-0.0067079709221997,0,0
two_balanced,0.25,estimated,8192,8192,25,64,26176,pooled_variance,1000,0,0,0.01,0.010005252595756501,4.4230655299436979e-06,0.0017803327339621,0.0018418881181725001,0.0017803327339621,0.0034161944491986002,0.0147277680256768,-0.0065028481638824001,0,0
two_balanced,0.25,estimated,8192,8192,100,64,30976,independent_triples,1000,1000,1,0.01,0.010007167123063401,4.4230655299436979e-06,0.0017803327339621,0.0018418881181725001,0.0017803327339621,0.0034161944491986002,0.0047798333542212997,0.0034470010348799001,0,0
two_balanced,0.25,estimated,8192,8192,100,64,30976,pooled_variance,1000,1000,1,0.01,0.010001485189827601,4.4230655299436979e-06,0.0017803327339621,0.0018418881181725001,0.0017803327339621,0.0034161944491986002,0.0047196133428596002,0.0035015391130058999,0,0
two_balanced,0.25,estimated,8192,8192,400,64,50176,independent_triples,1000,1000,1,0.01,0.0099994854656509993,4.4230655299436979e-06,0.0017803327339621,0.0018418881181725001,0.0017803327339621,0.0034161944491986002,0.0017191807249330999,0.0064999720067557996,0,0
two_balanced,0.25,estimated,8192,8192,400,64,50176,pooled_variance,1000,1000,1,0.01,0.010002937099207101,4.4230655299436979e-06,0.0017803327339621,0.0018418881181725001,0.0017803327339621,0.0034161944491986002,0.0017003168813194999,0.0065222874839253996,0,0
two_balanced,0.25,estimated,8192,8192,1600,64,126976,independent_triples,1000,1000,1,0.01,0.0100002613755073,4.4230655299436979e-06,0.0017803327339621,0.0018418881181725001,0.0017803327339621,0.0034161944491986002,0.00069209930734250003,0.0075278293342026003,0,0
two_balanced,0.25,estimated,8192,8192,1600,64,126976,pooled_variance,1000,1000,1,0.01,0.0100020273791432,4.4230655299436979e-06,0.0017803327339621,0.0018418881181725001,0.0017803327339621,0.0034161944491986002,0.00068533670315700001,0.0075363579420240998,0,0
two_balanced,0.25,opposed_shifts,8192,8192,25,64,26176,independent_triples,1000,0,0,0.01,-0.012496769401295601,-0.022495441290144001,-0.0124418902947919,0.035430231071751098,-0.0124418902947919,0.022988340776959101,0.017396742245391901,-0.017451621351895499,0,0
two_balanced,0.25,opposed_shifts,8192,8192,25,64,26176,pooled_variance,1000,0,0,0.01,-0.0124949514242779,-0.022495441290144001,-0.0124418902947919,0.035430231071751098,-0.0124418902947919,0.022988340776959101,0.017153731459847901,-0.017206792589333799,0,0
two_balanced,0.25,opposed_shifts,8192,8192,100,64,30976,independent_triples,1000,0,0,0.01,-0.0124929074447899,-0.022495441290144001,-0.0124418902947919,0.035430231071751098,-0.0124418902947919,0.022988340776959101,0.0053953800206731004,-0.0054463971706711,0,0
two_balanced,0.25,opposed_shifts,8192,8192,100,64,30976,pooled_variance,1000,0,0,0.01,-0.012498582901206701,-0.022495441290144001,-0.0124418902947919,0.035430231071751098,-0.0124418902947919,0.022988340776959101,0.0053254668467507997,-0.0053821594531655,0,0
two_balanced,0.25,opposed_shifts,8192,8192,400,64,50176,independent_triples,1000,0,0,0.01,-0.0125004153458225,-0.022495441290144001,-0.0124418902947919,0.035430231071751098,-0.0124418902947919,0.022988340776959101,0.0018730253389927,-0.0019315503900231999,0,0
two_balanced,0.25,opposed_shifts,8192,8192,400,64,50176,pooled_variance,1000,0,0,0.01,-0.012496957433358101,-0.022495441290144001,-0.0124418902947919,0.035430231071751098,-0.0124418902947919,0.022988340776959101,0.0018517525703549999,-0.0019068197089210999,0,0
two_balanced,0.25,opposed_shifts,8192,8192,1600,64,126976,independent_triples,1000,44,0.043999999999999997,0.01,-0.0124996910138916,-0.022495441290144001,-0.0124418902947919,0.035430231071751098,-0.0124418902947919,0.022988340776959101,0.00073056279251699997,-0.0007883635116167,0,0
two_balanced,0.25,opposed_shifts,8192,8192,1600,64,126976,pooled_variance,1000,38,0.037999999999999999,0.01,-0.012497917817631101,-0.022495441290144001,-0.0124418902947919,0.035430231071751098,-0.0124418902947919,0.022988340776959101,0.0007231984455793,-0.00077922596841850005,0,0
two_balanced,0.5,estimated,8192,512,25,64,10816,independent_triples,1000,0,0,0.02,0.020066098577022299,5.4142766595963367e-06,0.028590060404742299,0.029162453374008902,0.028590060404742299,0.0541739985217305,0.0153213752283225,-0.023845337056042502,0,0
two_balanced,0.5,estimated,8192,512,25,64,10816,pooled_variance,1000,0,0,0.02,0.020052534090229699,5.4142766595963367e-06,0.028590060404742299,0.029162453374008902,0.028590060404742299,0.0541739985217305,0.015114547980830799,-0.023652074295343301,0,0
two_balanced,0.5,estimated,8192,512,100,64,15616,independent_triples,1000,0,0,0.02,0.020018878551462699,5.4142766595963367e-06,0.028590060404742299,0.029162453374008902,0.028590060404742299,0.0541739985217305,0.0049746988881959001,-0.013545880741475501,0,0
two_balanced,0.5,estimated,8192,512,100,64,15616,pooled_variance,1000,0,0,0.02,0.020006090331652401,5.4142766595963367e-06,0.028590060404742299,0.029162453374008902,0.028590060404742299,0.0541739985217305,0.0049137700091638004,-0.0134977400822537,0,0
two_balanced,0.5,estimated,8192,512,400,64,34816,independent_triples,1000,0,0,0.02,0.020014291276218499,5.4142766595963367e-06,0.028590060404742299,0.029162453374008902,0.028590060404742299,0.0541739985217305,0.0018182203421878,-0.010393989470711599,0,0
two_balanced,0.5,estimated,8192,512,400,64,34816,pooled_variance,1000,0,0,0.02,0.020017403194376799,5.4142766595963367e-06,0.028590060404742299,0.029162453374008902,0.028590060404742299,0.0541739985217305,0.0017989427896919,-0.0103716000000574,0,0
two_balanced,0.5,estimated,8192,512,1600,64,111616,independent_triples,1000,0,0,0.02,0.020002291530481699,5.4142766595963367e-06,0.028590060404742299,0.029162453374008902,0.028590060404742299,0.0541739985217305,0.00074175962735790004,-0.0093295285016185003,0,0
two_balanced,0.5,estimated,8192,512,1600,64,111616,pooled_variance,1000,0,0,0.02,0.020003648149181,5.4142766595963367e-06,0.028590060404742299,0.029162453374008902,0.028590060404742299,0.0541739985217305,0.00073464435896709998,-0.0093210566145283998,0,0
two_balanced,0.5,estimated,8192,8192,25,64,26176,independent_triples,1000,972,0.97199999999999998,0.02,0.020066098577022299,5.4142766595963367e-06,0.0018042368651053999,0.0018441689714782999,0.0018042368651053999,0.0034044115006863999,0.0153213752283225,0.0029404864835943,0,0
two_balanced,0.5,estimated,8192,8192,25,64,26176,pooled_variance,1000,991,0.99099999999999999,0.02,0.020052534090229699,5.4142766595963367e-06,0.0018042368651053999,0.0018441689714782999,0.0018042368651053999,0.0034044115006863999,0.015114547980830799,0.0031337492442934998,0,0
two_balanced,0.5,estimated,8192,8192,100,64,30976,independent_triples,1000,1000,1,0.02,0.020018878551462699,5.4142766595963367e-06,0.0018042368651053999,0.0018441689714782999,0.0018042368651053999,0.0034044115006863999,0.0049746988881959001,0.013239942798161399,0,0
two_balanced,0.5,estimated,8192,8192,100,64,30976,pooled_variance,1000,1000,1,0.02,0.020006090331652401,5.4142766595963367e-06,0.0018042368651053999,0.0018441689714782999,0.0018042368651053999,0.0034044115006863999,0.0049137700091638004,0.0132880834573832,0,0
two_balanced,0.5,estimated,8192,8192,400,64,50176,independent_triples,1000,1000,1,0.02,0.020014291276218499,5.4142766595963367e-06,0.0018042368651053999,0.0018441689714782999,0.0018042368651053999,0.0034044115006863999,0.0018182203421878,0.0163918340689253,0,0
two_balanced,0.5,estimated,8192,8192,400,64,50176,pooled_variance,1000,1000,1,0.02,0.020017403194376799,5.4142766595963367e-06,0.0018042368651053999,0.0018441689714782999,0.0018042368651053999,0.0034044115006863999,0.0017989427896919,0.016414223539579401,0,0
two_balanced,0.5,estimated,8192,8192,1600,64,126976,independent_triples,1000,1000,1,0.02,0.020002291530481699,5.4142766595963367e-06,0.0018042368651053999,0.0018441689714782999,0.0018042368651053999,0.0034044115006863999,0.00074175962735790004,0.0174562950380183,0,0
two_balanced,0.5,estimated,8192,8192,1600,64,126976,pooled_variance,1000,1000,1,0.02,0.020003648149181,5.4142766595963367e-06,0.0018042368651053999,0.0018441689714782999,0.0018042368651053999,0.0034044115006863999,0.00073464435896709998,0.017464766925108399,0,0
two_balanced,0.5,opposed_shifts,8192,8192,25,64,26176,independent_triples,1000,0,0,0.02,-0.0024337598025603998,-0.022494643923688201,-0.0124461559509747,0.035429958729617197,-0.0124461559509747,0.022983802778642402,0.017785875473403,-0.0077734793249886998,0,0
two_balanced,0.5,opposed_shifts,8192,8192,25,64,26176,pooled_variance,1000,0,0,0.02,-0.0024473233467437001,-0.022494643923688201,-0.0124461559509747,0.035429958729617197,-0.0124461559509747,0.022983802778642402,0.017539353164038301,-0.0075405205598074003,0,0
two_balanced,0.5,opposed_shifts,8192,8192,100,64,30976,independent_triples,1000,1000,1,0.02,-0.0024810844329422998,-0.022494643923688201,-0.0124461559509747,0.035429958729617197,-0.0124461559509747,0.022983802778642402,0.0055899492224214999,0.0043751222956108999,0,0
two_balanced,0.5,opposed_shifts,8192,8192,100,64,30976,pooled_variance,1000,1000,1,0.02,-0.0024938894436840999,-0.022494643923688201,-0.0124461559509747,0.035429958729617197,-0.0124461559509747,0.022983802778642402,0.0055193349239109997,0.0044329315833795003,0,0
two_balanced,0.5,opposed_shifts,8192,8192,400,64,50176,independent_triples,1000,1000,1,0.02,-0.0024856867093827001,-0.022494643923688201,-0.0124461559509747,0.035429958729617197,-0.0124461559509747,0.022983802778642402,0.0019719861502909999,0.0079884830913010008,0,0
two_balanced,0.5,opposed_shifts,8192,8192,400,64,50176,pooled_variance,1000,1000,1,0.02,-0.0024825824253538,-0.022494643923688201,-0.0124461559509747,0.035429958729617197,-0.0124461559509747,0.022983802778642402,0.0019503035400978001,0.008013269985523,0,0
two_balanced,0.5,opposed_shifts,8192,8192,1600,64,126976,independent_triples,1000,1000,1,0.02,-0.0024977464932535,-0.022494643923688201,-0.0124461559509747,0.035429958729617197,-0.0124461559509747,0.022983802778642402,0.00078020187200670004,0.0091682075857144,0,0
two_balanced,0.5,opposed_shifts,8192,8192,1600,64,126976,pooled_variance,1000,1000,1,0.02,-0.0024963919939490001,-0.022494643923688201,-0.0124461559509747,0.035429958729617197,-0.0124461559509747,0.022983802778642402,0.0007724858613217,0.0091772780957039002,0,0
