design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,power_ci_lower,power_ci_upper,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,radius,lower,coverage_failures,allowance_failures
eight_rare,-0.125,estimated,8192,512,1600,64,111616,signed_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0068254502891377964,-4.8087732622436077e-06,0.12514197388484607,0.13273764684198266,0.12514197388484607,0.000748179530300974,-0.13271560370428495,0,0
eight_rare,-0.125,estimated,8192,8192,25,64,26176,absolute_range,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0067858307002633426,-4.8087732622436077e-06,0.0089280068624507727,0.0089280068624507727,0.0083006545646787978,0.037868942054511225,-0.053582779617225448,0,0
eight_rare,-0.125,estimated,8192,8192,25,64,26176,absolute_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0067858307002633426,-4.8087732622436077e-06,0.0089280068624507727,0.0089280068624507727,0.0083006545646787978,0.016161024966552789,-0.031874862529266877,0,0
eight_rare,-0.125,estimated,8192,8192,25,64,26176,signed_range,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0067858307002633426,-4.8087732622436077e-06,0.0083006545646787978,0.0089280068624507727,0.0083006545646787978,0.037868942054511225,-0.052955427319453463,0,0
eight_rare,-0.125,estimated,8192,8192,25,64,26176,signed_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0067858307002633426,-4.8087732622436077e-06,0.0083006545646787978,0.0089280068624507727,0.0083006545646787978,0.016161024966552789,-0.031247510231495027,0,0
eight_rare,-0.125,estimated,8192,8192,100,64,30976,absolute_range,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.006810422650580808,-4.8087732622436077e-06,0.0089280068624507727,0.0089280068624507727,0.0083006545646787978,0.018934471027255591,-0.034672900540287273,0,0
eight_rare,-0.125,estimated,8192,8192,100,64,30976,absolute_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.006810422650580808,-4.8087732622436077e-06,0.0089280068624507727,0.0089280068624507727,0.0083006545646787978,0.0051701189788354992,-0.020908548491867091,0,0
eight_rare,-0.125,estimated,8192,8192,100,64,30976,signed_range,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.006810422650580808,-4.8087732622436077e-06,0.0083006545646787978,0.0089280068624507727,0.0083006545646787978,0.018934471027255591,-0.034045548242515294,0,0
eight_rare,-0.125,estimated,8192,8192,100,64,30976,signed_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.006810422650580808,-4.8087732622436077e-06,0.0083006545646787978,0.0089280068624507727,0.0083006545646787978,0.0051701189788354992,-0.02028119619409521,0,0
eight_rare,-0.125,estimated,8192,8192,400,64,50176,absolute_range,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.006823672486993569,-4.8087732622436077e-06,0.0089280068624507727,0.0089280068624507727,0.0083006545646787978,0.0094672355136277697,-0.025218914863072213,0,0
eight_rare,-0.125,estimated,8192,8192,400,64,50176,absolute_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.006823672486993569,-4.8087732622436077e-06,0.0089280068624507727,0.0089280068624507727,0.0083006545646787978,0.0018591955034373527,-0.017610874852881726,0,0
eight_rare,-0.125,estimated,8192,8192,400,64,50176,signed_range,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.006823672486993569,-4.8087732622436077e-06,0.0083006545646787978,0.0089280068624507727,0.0083006545646787978,0.0094672355136277697,-0.024591562565300238,0,0
eight_rare,-0.125,estimated,8192,8192,400,64,50176,signed_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.006823672486993569,-4.8087732622436077e-06,0.0083006545646787978,0.0089280068624507727,0.0083006545646787978,0.0018591955034373527,-0.016983522555109817,0,0
eight_rare,-0.125,estimated,8192,8192,1600,64,126976,absolute_range,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0068254502891377964,-4.8087732622436077e-06,0.0089280068624507727,0.0089280068624507727,0.0083006545646787978,0.0047336177568138606,-0.020487074908402531,0,0
eight_rare,-0.125,estimated,8192,8192,1600,64,126976,absolute_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0068254502891377964,-4.8087732622436077e-06,0.0089280068624507727,0.0089280068624507727,0.0083006545646787978,0.000748179530300974,-0.016501636681889587,0,0
