design,signal,training_rows,validation_pairs,groups,peers,replications_max,rejections_max,rate_max,wilson_low_max,wilson_high_max,normal_rejections_max,budget_failures_max,coverage_failures_max,mean_bias_budget_max,mean_sampling_radius_max,mean_lower_bound_max,mean_p_max,target_max,total_observations_max,replications_weighted,rejections_weighted,rate_weighted,wilson_low_weighted,wilson_high_weighted,normal_rejections_weighted,budget_failures_weighted,coverage_failures_weighted,mean_bias_budget_weighted,mean_sampling_radius_weighted,mean_lower_bound_weighted,mean_p_weighted,target_weighted,total_observations_weighted
eight_balanced,0.5,8192,512,400,64,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,1000,0,0,0.1548960912788479,0.0090838781918253,-0.1375178849024517,1.0,0.0264285714285714,34816,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,1000,0,0,0.1368430287123926,0.0090838781918253,-0.1194648223359964,1.0,0.0264285714285714,34816
eight_balanced,0.5,8192,8192,100,64,1000,105,0.105,0.0874877826144168,0.1255353565891717,1000,0,0,0.0097578405615464,0.0181677563836506,-0.0015032573371428,0.0854345409910964,0.0264285714285714,30976,1000,417,0.417,0.3868147036306678,0.4478205382779342,1000,0,0,0.0084482973431534,0.0181677563836506,-0.0001937141187499,0.054833681030827,0.0264285714285714,30976
eight_balanced,0.5,8192,8192,400,64,1000,1000,1.0,0.996173241514445,1.0,1000,0,0,0.0097578405615464,0.0090838781918253,0.0076203658148497,0.0002383452529211,0.0264285714285714,50176,1000,1000,1.0,0.996173241514445,1.0,1000,0,0,0.0084482973431534,0.0090838781918253,0.0089299090332426,0.0001100260679813,0.0264285714285714,50176
eight_rare,0.0,32,512,100,64,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,462,0,0,0.3119001746110911,0.0250009094203798,-0.3360621110745113,1.0,0.0,7456,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,462,0,0,0.1912942912213117,0.0250009094203798,-0.215456227684732,1.0,0.0,7456
eight_rare,0.0,32,512,400,64,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,503,0,0,0.3119001746110911,0.0125004547101899,-0.3235413807011473,1.0,0.0,26656,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,503,0,0,0.1912942912213117,0.0125004547101899,-0.202935497311368,1.0,0.0,26656
eight_rare,0.0,32,8192,100,64,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,462,0,0,0.2534135734044292,0.0250009094203798,-0.2775755098678494,1.0,0.0,22816,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,462,0,0,0.0348979514257996,0.0250009094203798,-0.0590598878892199,1.0,0.0,22816
eight_rare,0.0,32,8192,400,64,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,503,0,0,0.2534135734044292,0.0125004547101899,-0.2650547794944855,1.0,0.0,42016,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,503,0,0,0.0348979514257996,0.0125004547101899,-0.046539157515856,1.0,0.0,42016
eight_rare,0.0,512,512,100,64,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,65,0,0,0.4792913759577025,0.0215713507267365,-0.5009101459306493,1.0,0.0,7936,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,65,0,0,0.137876153387619,0.0215713507267365,-0.1594949233605657,1.0,0.0,7936
eight_rare,0.0,512,512,400,64,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,99,0,0,0.4792913759577025,0.0107856753633682,-0.4900912921085195,1.0,0.0,27136,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,99,0,0,0.137876153387619,0.0107856753633682,-0.1486760695384359,1.0,0.0,27136
eight_rare,0.0,512,8192,100,64,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,65,0,0,0.242250933257675,0.0215713507267365,-0.2638697032306219,1.0,0.0,23296,1000,0,0.0,2.1684043449710093e-19,0.0038267584855551,65,0,0,0.0120980881256009,0.0215713507267365,-0.0337168580985477,1.0,0.0,23296
