replication,seed,study,condition,clusters,entities,n,ladder,beta,reject,mean_product,standard_error,statistic,p_one_sided,inference_status,weight_l1,nuisance_r2_q8,nuisance_r2_q12,nuisance_r2_q16,nuisance_r2_q24,nuisance_r2_q32,product_mean_q8,product_mean_q12,product_mean_q16,product_mean_q24,product_mean_q32,nuisance_r2_q4,nuisance_r2_q6,product_mean_q4,product_mean_q6,nuisance_r2_q48,nuisance_r2_q64,product_mean_q48,product_mean_q64
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,0.5,False,0.0007361845046627847,0.0007231101517958694,1.0180807209447202,0.15431979826110653,computed,3.6588587946020055,0.9592901332599845,0.9673261897867882,0.9702355981840983,0.9716805773543022,0.9728585840207178,0.029691695828715812,0.021278809512719214,0.018444248555775367,0.016759540803401776,0.015677328481962915,,,,,,,,
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,1.0,True,0.010180833034283115,0.0005262055955857201,19.347633547968673,1.0670931772831229e-83,computed,1.9921874999999993,0.9592901332599845,0.9673261897867882,0.9702355981840983,0.9716805773543022,0.9728585840207178,0.029691695828715812,0.021278809512719214,0.018444248555775367,0.016759540803401776,0.015677328481962915,,,,,,,,
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,2.0,True,0.01484770386311683,0.0005072836718079437,29.269035626950227,1.2854921181365506e-188,computed,1.409278900673737,0.9592901332599845,0.9673261897867882,0.9702355981840983,0.9716805773543022,0.9728585840207178,0.029691695828715812,0.021278809512719214,0.018444248555775367,0.016759540803401776,0.015677328481962915,,,,,,,,
0,202609058430000,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,0.5,False,0.01585250383389329,0.012730619713708348,1.2452264061287837,0.10652426936505677,computed,3.6588587946020055,-0.022047621450108634,-0.024659519035244548,-0.027011980060040353,-0.029840864823491797,-0.033319255136531334,0.017167934435308282,0.016426465590825754,0.016590152265890168,0.016534718228276644,0.01650595943089649,,,,,,,,
0,202609058430000,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,1.0,False,0.016214745961228436,0.012278802050330738,1.3205478754983009,0.09332608134714065,computed,1.9921874999999993,-0.022047621450108634,-0.024659519035244548,-0.027011980060040353,-0.029840864823491797,-0.033319255136531334,0.017167934435308282,0.016426465590825754,0.016590152265890168,0.016534718228276644,0.01650595943089649,,,,,,,,
0,202609058430000,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,2.0,False,0.016392421806101922,0.012107002549224194,1.3539620347360324,0.08787424516877168,computed,1.409278900673737,-0.022047621450108634,-0.024659519035244548,-0.027011980060040353,-0.029840864823491797,-0.033319255136531334,0.017167934435308282,0.016426465590825754,0.016590152265890168,0.016534718228276644,0.01650595943089649,,,,,,,,
0,202609058430000,ladder,high_overlap_conditional_null,100,80,8000,coarse,1.0,False,-0.01792299239335129,0.0003880990393743162,-46.181491256062635,1.0,computed,1.9921875000000007,0.9595719776605127,0.9679617819305426,0.9701436104839503,,,0.014474768020142715,0.006248236569698723,0.0038076408294506823,,,0.9162434810791904,0.9471867118363045,0.057084612207345856,0.026088763429903877,,,,
0,202609058430000,ladder,high_overlap_conditional_null,100,80,8000,fine,1.0,False,-0.001172270115929358,0.0003598614161146704,-3.257559892322027,0.9994381272912167,computed,1.9921875000000004,,,0.9701436104839503,0.972152501176333,0.972896735297303,,,0.0038076408294506823,0.0016877588660624396,0.0009442436439944253,,,,,0.9733423381068518,0.973538118997564,0.00046925778822501195,0.0002570636801269282
0,202609058430000,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,0.5,False,-0.013664013456531591,0.0004621641625132721,-29.5652812676474,1.0,computed,3.6588587946020055,0.9595719776605127,0.9679617819305426,0.9701436104839503,0.972152501176333,0.972896735297303,0.014474768020142715,0.006248236569698723,0.0038076408294506823,0.0016877588660624396,0.0009442436439944253,,,,,,,,
0,202609058430000,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,1.0,False,-0.004472529190191506,0.00036435980371775763,-12.275034579983584,1.0,computed,1.9921874999999993,0.9595719776605127,0.9679617819305426,0.9701436104839503,0.972152501176333,0.972896735297303,0.014474768020142715,0.006248236569698723,0.0038076408294506823,0.0016877588660624396,0.0009442436439944253,,,,,,,,
0,202609058430000,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,2.0,False,6.957342445460432e-05,0.00034864372213587897,0.19955450231078323,0.42091450693286936,computed,1.409278900673737,0.9595719776605127,0.9679617819305426,0.9701436104839503,0.972152501176333,0.972896735297303,0.014474768020142715,0.006248236569698723,0.0038076408294506823,0.0016877588660624396,0.0009442436439944253,,,,,,,,
0,202609058430000,ladder,high_overlap_shared_noise_alternative,100,80,8000,coarse,1.0,False,-0.0035016620573169606,0.0004656590022553307,-7.519798909410808,0.9999999999999726,computed,1.9921875000000007,0.9595719776605127,0.9679617819305426,0.9701436104839503,,,0.02868414366988152,0.02048923027929924,0.01823028431186133,,,0.9162434810791904,0.9471867118363045,0.07119514130588778,0.040522075466518516,,,,
0,202609058430000,ladder,high_overlap_shared_noise_alternative,100,80,8000,fine,1.0,True,0.013326455866934008,0.0003754288037846231,35.496626078214184,2.7706610482446416e-276,computed,1.9921875000000004,,,0.9701436104839503,0.972152501176333,0.972896735297303,,,0.01823028431186133,0.01610461256025024,0.0153920899438649,,,,,0.9733423381068518,0.973538118997564,0.014932972361978486,0.014750824394910477
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,0.5,True,0.0010600737166828688,0.0005275739828957532,2.009336606904544,0.022250724093236654,computed,3.6588587946020055,0.9595719776605127,0.9679617819305426,0.9701436104839503,0.972152501176333,0.972896735297303,0.02868414366988152,0.02048923027929924,0.01823028431186133,0.01610461256025024,0.0153920899438649,,,,,,,,
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,1.0,True,0.010066005088574272,0.0003847240467968543,26.164221270757796,3.39507141893921e-151,computed,1.9921874999999993,0.9595719776605127,0.9679617819305426,0.9701436104839503,0.972152501176333,0.972896735297303,0.02868414366988152,0.02048923027929924,0.01823028431186133,0.01610461256025024,0.0153920899438649,,,,,,,,
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,2.0,True,0.014515807725893214,0.0003635254280430844,39.93065300557964,0.0,computed,1.409278900673737,0.9595719776605127,0.9679617819305426,0.9701436104839503,0.972152501176333,0.972896735297303,0.02868414366988152,0.02048923027929924,0.01823028431186133,0.01610461256025024,0.0153920899438649,,,,,,,,
0,202609058430000,ladder,independent_forecast_null,100,80,8000,coarse,1.0,False,0.0066739140798026024,0.009156519604507701,0.7288701786339291,0.2330405390427307,computed,1.9921875000000007,-0.013131414625181081,-0.013057341852665827,-0.014389754576846325,,,0.008208053167057871,0.008036386707259417,0.0074919199891920465,,,-0.012882702333560259,-0.013060995306394929,0.01013172789308235,0.007573658986525432,,,,
0,202609058430000,ladder,independent_forecast_null,100,80,8000,fine,1.0,False,0.007784479403028659,0.00890055037343084,0.8746065216670442,0.19089401902702097,computed,1.9921875000000004,,,-0.014389754576846325,-0.015238103909040568,-0.016624565345137343,,,0.0074919199891920465,0.0074889475644102374,0.00737264585184722,,,,,-0.019329325760120364,-0.023153998321783442,0.0081384576016858,0.007461348712168041
0,202609058430000,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,0.5,False,0.006434394072044455,0.009075816993631823,0.7089603147087739,0.23917455215988082,computed,3.6588587946020055,-0.013131414625181081,-0.013057341852665827,-0.014389754576846325,-0.015238103909040568,-0.016624565345137343,0.008208053167057871,0.008036386707259417,0.0074919199891920465,0.0074889475644102374,0.00737264585184722,,,,,,,,
0,202609058430000,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,1.0,False,0.007066488717542236,0.009044104742083019,0.7813364527570362,0.21730231787042986,computed,1.9921874999999993,-0.013131414625181081,-0.013057341852665827,-0.014389754576846325,-0.015238103909040568,-0.016624565345137343,0.008208053167057871,0.008036386707259417,0.0074919199891920465,0.0074889475644102374,0.00737264585184722,,,,,,,,
0,202609058430000,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,2.0,False,0.007380426479517989,0.009064900185391094,0.8141762544073253,0.20777199331393087,computed,1.409278900673737,-0.013131414625181081,-0.013057341852665827,-0.014389754576846325,-0.015238103909040568,-0.016624565345137343,0.008208053167057871,0.008036386707259417,0.0074919199891920465,0.0074889475644102374,0.00737264585184722,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,0.5,False,-0.013845451359867079,0.000912098187316401,-15.179781686227802,1.0,computed,3.6588587946020055,0.9563222474209437,0.9658903275942656,0.9672039417297799,0.970133400069882,0.9701592323485075,0.015318990955883191,0.005769036011801401,0.004304948734130312,0.0017548483893832106,0.001301094671481997,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,1.0,False,-0.0044899022957713515,0.000694191209610674,-6.467817848470656,0.9999999999502859,computed,1.9921874999999993,0.9563222474209437,0.9658903275942656,0.9672039417297799,0.970133400069882,0.9701592323485075,0.015318990955883191,0.005769036011801401,0.004304948734130312,0.0017548483893832106,0.001301094671481997,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,2.0,False,0.00012995357546500988,0.0006558667682774546,0.19814020430752327,0.4214676849315478,computed,1.409278900673737,0.9563222474209437,0.9658903275942656,0.9672039417297799,0.970133400069882,0.9701592323485075,0.015318990955883191,0.005769036011801401,0.004304948734130312,0.0017548483893832106,0.001301094671481997,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,25,80,2000,primary,0.5,True,0.001966277949626488,0.001187952905816355,1.6551817332146446,0.048943819717464865,computed,3.6588587946020055,0.9563222474209437,0.9658903275942656,0.9672039417297799,0.970133400069882,0.9701592323485075,0.030974613855624774,0.02124134044705193,0.0200219004437837,0.017302909804616542,0.017111604129042966,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,25,80,2000,primary,1.0,True,0.011224441481442679,0.0008956185189863471,12.532614325735917,2.4751749055368042e-36,computed,1.9921874999999993,0.9563222474209437,0.9658903275942656,0.9672039417297799,0.970133400069882,0.9701592323485075,0.030974613855624774,0.02124134044705193,0.0200219004437837,0.017302909804616542,0.017111604129042966,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,25,80,2000,primary,2.0,True,0.01579681769692419,0.0008325947281195293,18.972997502160933,1.4258613305875078e-80,computed,1.409278900673737,0.9563222474209437,0.9658903275942656,0.9672039417297799,0.970133400069882,0.9701592323485075,0.030974613855624774,0.02124134044705193,0.0200219004437837,0.017302909804616542,0.017111604129042966,,,,,,,,
1,202609058430001,cluster_count_exponent,independent_forecast_null,25,80,2000,primary,0.5,False,0.028728185981058876,0.020524592853746266,1.3996957789014188,0.08080221918867281,computed,3.6588587946020055,-0.054984229176956,-0.059209653154858266,-0.06477782299283308,-0.0712721718118543,-0.07420676788781422,0.01760532424467605,0.022735657026086948,0.022101733762693976,0.021835598331461637,0.023852382638243533,,,,,,,,
1,202609058430001,cluster_count_exponent,independent_forecast_null,25,80,2000,primary,1.0,False,0.025364871965310513,0.020402336825133316,1.2432336640018573,0.1068908704481566,computed,1.9921874999999993,-0.054984229176956,-0.059209653154858266,-0.06477782299283308,-0.0712721718118543,-0.07420676788781422,0.01760532424467605,0.022735657026086948,0.022101733762693976,0.021835598331461637,0.023852382638243533,,,,,,,,
1,202609058430001,cluster_count_exponent,independent_forecast_null,25,80,2000,primary,2.0,False,0.023723262875676644,0.02045785375322733,1.1596164075585973,0.12310250887123886,computed,1.409278900673737,-0.054984229176956,-0.059209653154858266,-0.06477782299283308,-0.0712721718118543,-0.07420676788781422,0.01760532424467605,0.022735657026086948,0.022101733762693976,0.021835598331461637,0.023852382638243533,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,50,80,4000,primary,0.5,False,-0.013691788906722796,0.0006297495787020668,-21.741640438953517,1.0,computed,3.6588587946020055,0.9584856251915421,0.9663463272640124,0.9692836512975054,0.9713983456889315,0.9719505736034861,0.014814457385024089,0.00631761943216066,0.003963828395149362,0.001834934131311094,0.0011021413751782867,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,50,80,4000,primary,1.0,False,-0.004412758456686414,0.00046914085379435997,-9.406041748435475,1.0,computed,1.9921874999999993,0.9584856251915421,0.9663463272640124,0.9692836512975054,0.9713983456889315,0.9719505736034861,0.014814457385024089,0.00631761943216066,0.003963828395149362,0.001834934131311094,0.0011021413751782867,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,50,80,4000,primary,2.0,False,0.0001721753446100454,0.00043962767657421473,0.3916390022387047,0.34766248286791124,computed,1.409278900673737,0.9584856251915421,0.9663463272640124,0.9692836512975054,0.9713983456889315,0.9719505736034861,0.014814457385024089,0.00631761943216066,0.003963828395149362,0.001834934131311094,0.0011021413751782867,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,0.5,False,0.001222278673083026,0.00078779037822065,1.5515278008900502,0.060387625138525976,computed,3.6588587946020055,0.9584856251915421,0.9663463272640124,0.9692836512975054,0.9713983456889315,0.9719505736034861,0.02961175207768894,0.021288640911206955,0.01878093261809407,0.016700798463649504,0.01597783354788283,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,1.0,True,0.010482179684508913,0.0005910488185679887,17.73487968372132,1.127893202635049e-70,computed,1.9921874999999993,0.9584856251915421,0.9663463272640124,0.9692836512975054,0.9713983456889315,0.9719505736034861,0.02961175207768894,0.021288640911206955,0.01878093261809407,0.016700798463649504,0.01597783354788283,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,2.0,True,0.015058586566688346,0.0005482910191690718,27.4645873089613,2.3260930942227214e-166,computed,1.409278900673737,0.9584856251915421,0.9663463272640124,0.9692836512975054,0.9713983456889315,0.9719505736034861,0.02961175207768894,0.021288640911206955,0.01878093261809407,0.016700798463649504,0.01597783354788283,,,,,,,,
1,202609058430001,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,0.5,False,0.018051969110908915,0.01307730709516842,1.3804041596284335,0.08373112008231787,computed,3.6588587946020055,-0.029572029283557955,-0.03207853881076961,-0.02949919624561015,-0.03142767217318787,-0.03585852899221509,0.01092967745624486,0.01567159141967469,0.01403435294551561,0.014661077938633645,0.014450577742561784,,,,,,,,
1,202609058430001,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,1.0,False,0.016218335441856236,0.012688767949906329,1.2781647127510092,0.10059567769063649,computed,1.9921874999999993,-0.029572029283557955,-0.03207853881076961,-0.02949919624561015,-0.03142767217318787,-0.03585852899221509,0.01092967745624486,0.01567159141967469,0.01403435294551561,0.014661077938633645,0.014450577742561784,,,,,,,,
1,202609058430001,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,2.0,False,0.0153207389966297,0.012550632235316854,1.2207145193465156,0.11109706421781523,computed,1.409278900673737,-0.029572029283557955,-0.03207853881076961,-0.02949919624561015,-0.03142767217318787,-0.03585852899221509,0.01092967745624486,0.01567159141967469,0.01403435294551561,0.014661077938633645,0.014450577742561784,,,,,,,,
1,202609058430001,ladder,high_overlap_conditional_null,100,80,8000,coarse,1.0,False,-0.01812226821837249,0.0003656699223105167,-49.55908898348923,1.0,computed,1.9921875000000007,0.9584176191262528,0.9666228097163078,0.9698008633663233,,,0.01493925836395785,0.006712302031460136,0.003934916824833842,,,0.9132886191248575,0.9467524884531738,0.05842418268757871,0.026272391009267815,,,,
1,202609058430001,ladder,high_overlap_conditional_null,100,80,8000,fine,1.0,False,-0.0008620505281502336,0.0002969759249183348,-2.902762331280855,0.9981505638609101,computed,1.9921875000000004,,,0.9698008633663233,0.9716197814973686,0.9724225895558445,,,0.003934916824833842,0.0019467300744084451,0.0011961569660810382,,,,,0.9729662329408543,0.9729787070090701,0.0006897709038412183,0.0005287652515140885
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,0.5,False,-0.013720981774940938,0.0004345312645668862,-31.57651219554285,1.0,computed,3.6588587946020055,0.9584176191262528,0.9666228097163078,0.9698008633663233,0.9716197814973686,0.9724225895558445,0.01493925836395785,0.006712302031460136,0.003934916824833842,0.0019467300744084451,0.0011961569660810382,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,1.0,False,-0.004352720715134412,0.00032075975567026144,-13.570033765735174,1.0,computed,1.9921874999999993,0.9584176191262528,0.9666228097163078,0.9698008633663233,0.9716197814973686,0.9724225895558445,0.01493925836395785,0.006712302031460136,0.003934916824833842,0.0019467300744084451,0.0011961569660810382,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,2.0,False,0.0002784364721133149,0.00029931309273467844,0.9302515622332989,0.1761204252948974,computed,1.409278900673737,0.9584176191262528,0.9666228097163078,0.9698008633663233,0.9716197814973686,0.9724225895558445,0.01493925836395785,0.006712302031460136,0.003934916824833842,0.0019467300744084451,0.0011961569660810382,,,,,,,,
1,202609058430001,ladder,high_overlap_shared_noise_alternative,100,80,8000,coarse,1.0,False,-0.003806552271591632,0.0004910810100548157,-7.751373385761211,0.9999999999999954,computed,1.9921875000000007,0.9584176191262528,0.9666228097163078,0.9698008633663233,,,0.029631712868308013,0.02152653513720548,0.018505880009154672,,,0.9132886191248575,0.9467524884531738,0.07385492012685249,0.041222189115898214,,,,
1,202609058430001,ladder,high_overlap_shared_noise_alternative,100,80,8000,fine,1.0,True,0.013858313039637018,0.0003885212559588132,35.669381860296795,5.899243708721776e-279,computed,1.9921875000000004,,,0.9698008633663233,0.9716197814973686,0.9724225895558445,,,0.018505880009154672,0.016646457990396577,0.015823151376073173,,,,,0.9729662329408543,0.9729787070090701,0.01531051670099381,0.015257400433061105
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,0.5,False,0.0008371577477729504,0.000528535357570008,1.5839200458070837,0.056605957512928504,computed,3.6588587946020055,0.9584176191262528,0.9666228097163078,0.9698008633663233,0.9716197814973686,0.9724225895558445,0.029631712868308013,0.02152653513720548,0.018505880009154672,0.016646457990396577,0.015823151376073173,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,1.0,True,0.010268840237022117,0.0003999690528744736,25.674086940533602,1.1383003956512831e-145,computed,1.9921874999999993,0.9584176191262528,0.9666228097163078,0.9698008633663233,0.9716197814973686,0.9724225895558445,0.029631712868308013,0.02152653513720548,0.018505880009154672,0.016646457990396577,0.015823151376073173,,,,,,,,
1,202609058430001,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,2.0,True,0.014932115177808555,0.000377663439599929,39.538153848375224,0.0,computed,1.409278900673737,0.9584176191262528,0.9666228097163078,0.9698008633663233,0.9716197814973686,0.9724225895558445,0.029631712868308013,0.02152653513720548,0.018505880009154672,0.016646457990396577,0.015823151376073173,,,,,,,,
1,202609058430001,ladder,independent_forecast_null,100,80,8000,coarse,1.0,False,0.010678614152361267,0.00865853318298151,1.2333052177186616,0.10873095597403903,computed,1.9921875000000007,-0.01578881798275722,-0.016547779704978005,-0.016906975548932168,,,0.008877999498085029,0.010699188023252055,0.010699718364491604,,,-0.01629110101368325,-0.016481602880126234,0.009759114463416662,0.011610782869051532,,,,
1,202609058430001,ladder,independent_forecast_null,100,80,8000,fine,1.0,False,0.01029189131926946,0.008613613092843706,1.194840214940707,0.11607473240607741,computed,1.9921875000000004,,,-0.016906975548932168,-0.016714771951168217,-0.01825148669048393,,,0.010699718364491604,0.011154101703549352,0.010772222691569858,,,,,-0.020523312009682604,-0.025626546923560145,0.010781179155764839,0.00997628556508485
1,202609058430001,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,0.5,False,0.01315655492343124,0.008549712202878614,1.5388301513823521,0.0619228834567702,computed,3.6588587946020055,-0.01578881798275722,-0.016547779704978005,-0.016906975548932168,-0.016714771951168217,-0.01825148669048393,0.008877999498085029,0.010699188023252055,0.010699718364491604,0.011154101703549352,0.010772222691569858,,,,,,,,
1,202609058430001,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,1.0,False,0.011894764838638687,0.008579457327589465,1.386423917558048,0.08280874867349935,computed,1.9921874999999993,-0.01578881798275722,-0.016547779704978005,-0.016906975548932168,-0.016714771951168217,-0.01825148669048393,0.008877999498085029,0.010699188023252055,0.010699718364491604,0.011154101703549352,0.010772222691569858,,,,,,,,
1,202609058430001,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,2.0,False,0.011269431697502724,0.008618981599080838,1.3075131403812883,0.09551924753908608,computed,1.409278900673737,-0.01578881798275722,-0.016547779704978005,-0.016906975548932168,-0.016714771951168217,-0.01825148669048393,0.008877999498085029,0.010699188023252055,0.010699718364491604,0.011154101703549352,0.010772222691569858,,,,,,,,
2,202609058430002,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,0.5,False,-0.013619300569114706,0.0010276614973384142,-13.2527107460851,1.0,computed,3.6588587946020055,0.9575206628520929,0.9653483570877007,0.9684825408710329,0.9698179995810682,0.9710369471136616,0.014945336377939973,0.00716917319974686,0.003597167458642602,0.0022297477098585992,0.0012494420705258073,,,,,,,,
2,202609058430002,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,1.0,False,-0.00425364209451563,0.0007709308222709158,-5.517540577746988,0.9999999828111639,computed,1.9921874999999993,0.9575206628520929,0.9653483570877007,0.9684825408710329,0.9698179995810682,0.9710369471136616,0.014945336377939973,0.00716917319974686,0.003597167458642602,0.0022297477098585992,0.0012494420705258073,,,,,,,,
2,202609058430002,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,2.0,False,0.0003791033202611202,0.0006874965031510103,0.5514258160202586,0.2906709037880276,computed,1.409278900673737,0.9575206628520929,0.9653483570877007,0.9684825408710329,0.9698179995810682,0.9710369471136616,0.014945336377939973,0.00716917319974686,0.003597167458642602,0.0022297477098585992,0.0012494420705258073,,,,,,,,
