replication,seed,study,condition,clusters,entities,n_extrapolated,ladder,beta,reject_extrapolated,mean_product_extrapolated,standard_error_extrapolated,statistic_extrapolated,p_one_sided_extrapolated,inference_status_extrapolated,weight_l1,nuisance_r2_q8,nuisance_r2_q12,nuisance_r2_q16,nuisance_r2_q24,nuisance_r2_q32,product_mean_q8,product_mean_q12,product_mean_q16,product_mean_q24,product_mean_q32,nuisance_r2_q4,nuisance_r2_q6,product_mean_q4,product_mean_q6,nuisance_r2_q48,nuisance_r2_q64,product_mean_q48,product_mean_q64,reject_spline,fold_scheme,lag,n_spline,periods,calendar_gaps,mean_product_spline,standard_error_spline,statistic_spline,p_one_sided_spline,inference_status_spline,nuisance_r2
132,202609058430132,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,0.5,False,0.0008104563863682,0.0007952143971352,1.0191671444681116,0.1540618109196285,computed,3.6588587946020055,0.958432926088842,0.9670827194358067,0.96947377450432,0.9716312225915958,0.9719504298400582,0.027888203922568727,0.01977560110649352,0.0174476514720114,0.015370566349338899,0.015016629417474062,,,,,,,,,True,contiguous,0,4000,50,0,0.013911229698615439,0.0005856736901407351,23.75252624933967,5.173207463651728e-125,computed,0.9732220468094439
132,202609058430132,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,1.0,True,0.0095877107527698,0.0006161009965916,15.561914046253216,6.604446769888498e-55,computed,1.9921874999999996,0.958432926088842,0.9670827194358067,0.96947377450432,0.9716312225915958,0.9719504298400582,0.027888203922568727,0.01977560110649352,0.0174476514720114,0.015370566349338899,0.015016629417474062,,,,,,,,,True,contiguous,0,4000,50,0,0.013911229698615439,0.0005856736901407351,23.75252624933967,5.173207463651728e-125,computed,0.9732220468094439
132,202609058430132,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,2.0,True,0.0139277630283734,0.0005957875479539,23.37706297522485,3.657369398324841e-121,computed,1.409278900673737,0.958432926088842,0.9670827194358067,0.96947377450432,0.9716312225915958,0.9719504298400582,0.027888203922568727,0.01977560110649352,0.0174476514720114,0.015370566349338899,0.015016629417474062,,,,,,,,,True,contiguous,0,4000,50,0,0.013911229698615439,0.0005856736901407351,23.75252624933967,5.173207463651728e-125,computed,0.9732220468094439
132,202609058430132,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,0.5,False,-0.0255908753314461,0.0138573553939967,-1.8467358744751967,0.967607285166368,computed,3.6588587946020055,-0.026418635911252597,-0.02633224680267454,-0.0287505959160248,-0.031879391911150856,-0.03381397963725741,-0.02701297403914783,-0.026693684201249304,-0.0265823520751403,-0.027249996575637758,-0.025701037200264096,,,,,,,,,False,contiguous,0,4000,50,0,-0.026287261832549626,0.013966738985160283,-1.8821331064094453,0.9700910273365387,computed,-0.026804029105070626
132,202609058430132,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,1.0,False,-0.0261429436338933,0.0138437196015813,-1.8884334836503809,0.9705161101181804,computed,1.9921874999999996,-0.026418635911252597,-0.02633224680267454,-0.0287505959160248,-0.031879391911150856,-0.03381397963725741,-0.02701297403914783,-0.026693684201249304,-0.0265823520751403,-0.027249996575637758,-0.025701037200264096,,,,,,,,,False,contiguous,0,4000,50,0,-0.026287261832549626,0.013966738985160283,-1.8821331064094453,0.9700910273365387,computed,-0.026804029105070626
132,202609058430132,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,2.0,False,-0.0264047602473444,0.0138822300548897,-1.9020546513738104,0.9714179949024346,computed,1.409278900673737,-0.026418635911252597,-0.02633224680267454,-0.0287505959160248,-0.031879391911150856,-0.03381397963725741,-0.02701297403914783,-0.026693684201249304,-0.0265823520751403,-0.027249996575637758,-0.025701037200264096,,,,,,,,,False,contiguous,0,4000,50,0,-0.026287261832549626,0.013966738985160283,-1.8821331064094453,0.9700910273365387,computed,-0.026804029105070626
132,202609058430132,ladder,high_overlap_conditional_null,100,80,8000,coarse,1.0,False,-0.0189656120238822,0.0004127122786804,-45.9535928626159,1.0,computed,1.9921875000000009,0.958696762275591,0.966819925200051,0.9696120903238836,,,0.013547180617839587,0.0061671087602985855,0.0029521534910538,,,0.9140592423594689,0.947374390063111,0.057413052427082265,0.025530232523784342,,,,,False,contiguous,0,8000,100,0,-0.00033795039590730315,0.000345930359318382,-0.9769318789284569,0.8356985609014478,computed,0.973220142603199
132,202609058430132,ladder,high_overlap_conditional_null,100,80,8000,fine,1.0,False,-0.0014613569209478,0.0003469199905418,-4.212374497835199,0.9999873649938156,computed,1.9921875000000004,,,0.9696120903238836,0.9716331581979573,0.9721732694923788,,,0.0029521534910538,0.001275017518419874,0.0004192677972035448,,,,,0.9726347163520299,0.9727997547329368,3.403817615922206e-05,-0.00023523652780102605,False,contiguous,0,8000,100,0,-0.00033795039590730315,0.000345930359318382,-0.9769318789284569,0.8356985609014478,computed,0.973220142603199
132,202609058430132,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,0.5,False,-0.0138491133760627,0.0004509350063684,-30.711994368309284,1.0,computed,3.6588587946020055,0.958696762275591,0.966819925200051,0.9696120903238836,0.9716331581979573,0.9721732694923788,0.013547180617839587,0.0061671087602985855,0.0029521534910538,0.001275017518419874,0.0004192677972035448,,,,,,,,,False,contiguous,0,8000,100,0,-0.00033795039590730315,0.000345930359318382,-0.9769318789284569,0.8356985609014478,computed,0.973220142603199
132,202609058430132,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,1.0,False,-0.0048207053564499,0.000361139234278,-13.348606019189928,1.0,computed,1.9921874999999996,0.958696762275591,0.966819925200051,0.9696120903238836,0.9716331581979573,0.9721732694923788,0.013547180617839587,0.0061671087602985855,0.0029521534910538,0.001275017518419874,0.0004192677972035448,,,,,,,,,False,contiguous,0,8000,100,0,-0.00033795039590730315,0.000345930359318382,-0.9769318789284569,0.8356985609014478,computed,0.973220142603199
132,202609058430132,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,2.0,False,-0.000355567316431,0.0003517457651801,-1.0108645266814522,0.8439593628786122,computed,1.409278900673737,0.958696762275591,0.966819925200051,0.9696120903238836,0.9716331581979573,0.9721732694923788,0.013547180617839587,0.0061671087602985855,0.0029521534910538,0.001275017518419874,0.0004192677972035448,,,,,,,,,False,contiguous,0,8000,100,0,-0.00033795039590730315,0.000345930359318382,-0.9769318789284569,0.8356985609014478,computed,0.973220142603199
132,202609058430132,ladder,high_overlap_shared_noise_alternative,100,80,8000,coarse,1.0,False,-0.0042400865399095,0.0005220859158769,-8.121434443960165,0.9999999999999998,computed,1.9921875000000009,0.958696762275591,0.966819925200051,0.9696120903238836,,,0.02853512720631641,0.02092044736880762,0.0178616723248705,,,0.9140592423594689,0.947374390063111,0.07256028874314151,0.040222979951806466,,,,,True,contiguous,0,8000,100,0,0.014470314201800944,0.00038864512285401246,37.23271784690955,1.0088363745747423e-303,computed,0.973220142603199
132,202609058430132,ladder,high_overlap_shared_noise_alternative,100,80,8000,fine,1.0,True,0.0135009068551141,0.0003966627577974,34.03623503774694,3.2437830779361696e-254,computed,1.9921875000000004,,,0.9696120903238836,0.9716331581979573,0.9721732694923788,,,0.0178616723248705,0.016076512645188685,0.01538061997981029,,,,,0.9726347163520299,0.9727997547329368,0.014954235093101056,0.014726633827179234,True,contiguous,0,8000,100,0,0.014470314201800944,0.00038864512285401246,37.23271784690955,1.0088363745747423e-303,computed,0.973220142603199
132,202609058430132,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,0.5,True,0.0009834021129626,0.0005186970872208,1.8959083002214807,0.0289860856003613,computed,3.6588587946020055,0.958696762275591,0.966819925200051,0.9696120903238836,0.9716331581979573,0.9721732694923788,0.02853512720631641,0.02092044736880762,0.0178616723248705,0.016076512645188685,0.01538061997981029,,,,,,,,,True,contiguous,0,8000,100,0,0.014470314201800944,0.00038864512285401246,37.23271784690955,1.0088363745747423e-303,computed,0.973220142603199
132,202609058430132,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,1.0,True,0.0100234665846338,0.0003982147524324,25.171007662085675,4.161585482596251e-140,computed,1.9921874999999996,0.958696762275591,0.966819925200051,0.9696120903238836,0.9716331581979573,0.9721732694923788,0.02853512720631641,0.02092044736880762,0.0178616723248705,0.016076512645188685,0.01538061997981029,,,,,,,,,True,contiguous,0,8000,100,0,0.014470314201800944,0.00038864512285401246,37.23271784690955,1.0088363745747423e-303,computed,0.973220142603199
132,202609058430132,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,2.0,True,0.0144946737804954,0.0003912173209815,37.05018413839144,8.918266874805862e-301,computed,1.409278900673737,0.958696762275591,0.966819925200051,0.9696120903238836,0.9716331581979573,0.9721732694923788,0.02853512720631641,0.02092044736880762,0.0178616723248705,0.016076512645188685,0.01538061997981029,,,,,,,,,True,contiguous,0,8000,100,0,0.014470314201800944,0.00038864512285401246,37.23271784690955,1.0088363745747423e-303,computed,0.973220142603199
132,202609058430132,ladder,independent_forecast_null,100,80,8000,coarse,1.0,False,-0.0048814464518954,0.0090333585219343,-0.5403800192411888,0.7055325078121977,computed,1.9921875000000009,-0.011104144602712696,-0.010799079686388602,-0.0110657361997494,,,-0.00627243846967388,-0.005927766041961335,-0.0049736622918401,,,-0.01077530170973029,-0.011438428221590025,-0.007004925745852222,-0.0072612385400164835,,,,,False,contiguous,0,8000,100,0,-0.005131459025742459,0.008933163282862956,-0.57442798964466,0.7171608915623956,computed,-0.011076228448528846
132,202609058430132,ladder,independent_forecast_null,100,80,8000,fine,1.0,False,-0.0078281969053092,0.0090459886411747,-0.865377706719373,0.8065842435600037,computed,1.9921875000000004,,,-0.0110657361997494,-0.012676731657731422,-0.014142497227034756,,,-0.0049736622918401,-0.005763853851440772,-0.006410320437263995,,,,,-0.01711888162894626,-0.020557400058528685,-0.006506852895200332,-0.007413427363985191,False,contiguous,0,8000,100,0,-0.005131459025742459,0.008933163282862956,-0.57442798964466,0.7171608915623956,computed,-0.011076228448528846
132,202609058430132,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,0.5,False,-0.0057496645279175,0.0091096709511623,-0.6311605060975258,0.7360322088665887,computed,3.6588587946020055,-0.011104144602712696,-0.010799079686388602,-0.0110657361997494,-0.012676731657731422,-0.014142497227034756,-0.00627243846967388,-0.005927766041961335,-0.0049736622918401,-0.005763853851440772,-0.006410320437263995,,,,,,,,,False,contiguous,0,8000,100,0,-0.005131459025742459,0.008933163282862956,-0.57442798964466,0.7171608915623956,computed,-0.011076228448528846
132,202609058430132,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,1.0,False,-0.0057248891377505,0.0090036256684226,-0.6358426425732909,0.73756050475352,computed,1.9921874999999996,-0.011104144602712696,-0.010799079686388602,-0.0110657361997494,-0.012676731657731422,-0.014142497227034756,-0.00627243846967388,-0.005927766041961335,-0.0049736622918401,-0.005763853851440772,-0.006410320437263995,,,,,,,,,False,contiguous,0,8000,100,0,-0.005131459025742459,0.008933163282862956,-0.57442798964466,0.7171608915623956,computed,-0.011076228448528846
132,202609058430132,cluster_count_exponent,independent_forecast_null,100,80,8000,primary,2.0,False,-0.0057231397567783,0.0089756013186868,-0.6376330179531237,0.7381437014063693,computed,1.409278900673737,-0.011104144602712696,-0.010799079686388602,-0.0110657361997494,-0.012676731657731422,-0.014142497227034756,-0.00627243846967388,-0.005927766041961335,-0.0049736622918401,-0.005763853851440772,-0.006410320437263995,,,,,,,,,False,contiguous,0,8000,100,0,-0.005131459025742459,0.008933163282862956,-0.57442798964466,0.7171608915623956,computed,-0.011076228448528846
133,202609058430133,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,0.5,False,-0.0126903610871689,0.0009844818207931,-12.890396571208836,1.0,computed,3.6588587946020055,0.9561029255308723,0.9658391047821205,0.9671383231571108,0.9697736742893704,0.9695962985826181,0.016408969576758907,0.007990627609341504,0.0054925956058541,0.0030590943523503655,0.002499038848598018,,,,,,,,,True,contiguous,0,2000,25,0,0.001610889299970391,0.0005466569115952623,2.946801304074744,0.0016053972195268838,computed,0.9711550181958923
133,202609058430133,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,1.0,False,-0.003164371795517,0.0007513853787673,-4.211383246115639,0.9999873094137768,computed,1.9921874999999996,0.9561029255308723,0.9658391047821205,0.9671383231571108,0.9697736742893704,0.9695962985826181,0.016408969576758907,0.007990627609341504,0.0054925956058541,0.0030590943523503655,0.002499038848598018,,,,,,,,,True,contiguous,0,2000,25,0,0.001610889299970391,0.0005466569115952623,2.946801304074744,0.0016053972195268838,computed,0.9711550181958923
133,202609058430133,cluster_count_exponent,high_overlap_conditional_null,25,80,2000,primary,2.0,True,0.0015442861710752,0.0006694790598635,2.306698242944127,0.0105358241406434,computed,1.409278900673737,0.9561029255308723,0.9658391047821205,0.9671383231571108,0.9697736742893704,0.9695962985826181,0.016408969576758907,0.007990627609341504,0.0054925956058541,0.0030590943523503655,0.002499038848598018,,,,,,,,,True,contiguous,0,2000,25,0,0.001610889299970391,0.0005466569115952623,2.946801304074744,0.0016053972195268838,computed,0.9711550181958923
